,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2015&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=1,2015,REG,KICK_RETURNS,4
58,Fozzy Whittaker,CAR,RB,9,209,23.2,33,0,7,0,0,0,--,--,--,--,--,--,--,--,--,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2015&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=2,2015,REG,KICK_RETURNS,4
59,Andre Caldwell,DEN,WR,7,162,23.1,29,0,5,0,0,0,--,--,--,--,--,--,--,--,--,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2015&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=2,2015,REG,KICK_RETURNS,4
60,Quintin Demps,HOU,SS,2,46,23.0,23,0,2,0,0,0,--,--,--,--,--,--,--,--,--,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2015&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=2,2015,REG,KICK_RETURNS,4
60,Darren McFadden,DAL,RB,1,23,23.0,23,0,1,0,0,0,--,--,--,--,--,--,--,--,--,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2015&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=2,2015,REG,KICK_RETURNS,4
60,Patrick Peterson,ARI,CB,2,46,23.0,24,0,2,0,2,0,32,260,8.1,38,0,2,0,17,4,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2015&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=2,2015,REG,KICK_RETURNS,4
60,De'Anthony Thomas,KC,WR,6,138,23.0,30,0,4,0,0,0,29,227,7.8,37,0,2,0,2,2,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2015&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=2,2015,REG,KICK_RETURNS,4
60,Zurlon Tipton,IND,RB,1,23,23.0,23,0,1,0,0,0,--,--,--,--,--,--,--,--,--,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2015&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=2,2015,REG,KICK_RETURNS,4
65,Brandon Tate,CIN,WR,18,413,22.9,58,0,12,1,0,0,27,171,6.3,18,0,0,0,11,1,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2015&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=2,2015,REG,KICK_RETURNS,4
65,Shane Vereen,NYG,RB,14,321,22.9,46,0,11,1,0,0,--,--,--,--,--,--,--,--,--,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2015&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=2,2015,REG,KICK_RETURNS,4
67,Omar Bolden,DEN,SS,15,342,22.8,41,0,10,1,0,0,5,123,24.6,83T,1,2,1,3,1,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2015&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=2,2015,REG,KICK_RETURNS,4
68,Darius Jennings,CLE,WR,7,158,22.6,28,0,7,0,0,0,--,--,--,--,--,--,--,--,--,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2015&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=2,2015,REG,KICK_RETURNS,4
69,Javontee Herndon,SD,WR,7,157,22.4,34,0,4,0,0,0,11,81,7.4,18,0,0,0,13,2,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2015&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=2,2015,REG,KICK_RETURNS,4
69,Quinton Patton,SF,WR,7,157,22.4,35,0,4,0,0,0,--,--,--,--,--,--,--,--,--,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2015&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=2,2015,REG,KICK_RETURNS,4
71,Joe Webb,CAR,QB,8,178,22.3,27,0,6,0,0,0,--,--,--,--,--,--,--,--,--,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2015&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=2,2015,REG,KICK_RETURNS,4
72,Jeremy Ross,OAK,WR,12,265,22.1,32,0,9,0,0,1,14,105,7.5,22,0,2,0,9,1,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2015&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=2,2015,REG,KICK_RETURNS,4
73,Stefon Diggs,MIN,WR,1,22,22.0,22,0,1,0,0,0,--,--,--,--,--,--,--,--,--,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2015&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=2,2015,REG,KICK_RETURNS,4
73,Devin Street,DAL,WR,1,22,22.0,22,0,1,0,0,0,--,--,--,--,--,--,--,--,--,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2015&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=2,2015,REG,KICK_RETURNS,4
73,Jordan Todman,PIT,RB,1,22,22.0,22,0,1,0,0,0,--,--,--,--,--,--,--,--,--,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2015&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=2,2015,REG,KICK_RETURNS,4
76,Dexter McCluster,TEN,RB,13,285,21.9,32,0,8,0,0,0,24,217,9.0,37,0,2,0,15,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2015&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=2,2015,REG,KICK_RETURNS,4
77,Damien Williams,MIA,RB,21,457,21.8,37,0,13,0,0,1,--,--,--,--,--,--,--,--,--,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2015&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=2,2015,REG,KICK_RETURNS,4
78,Percy Harvin,BUF,WR,5,108,21.6,25,0,4,0,0,0,--,--,--,--,--,--,--,--,--,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2015&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=2,2015,REG,KICK_RETURNS,4
79,Danny Amendola,NE,WR,8,172,21.5,29,0,5,0,0,0,23,276,12.0,82,0,5,1,12,1,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2015&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=2,2015,REG,KICK_RETURNS,4
79,Reshad Jones,MIA,SS,2,43,21.5,25,0,1,0,0,0,--,--,--,--,--,--,--,--,--,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2015&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=2,2015,REG,KICK_RETURNS,4
81,Roy Helu,OAK,RB,4,85,21.3,37,0,2,0,0,0,--,--,--,--,--,--,--,--,--,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2015&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=2,2015,REG,KICK_RETURNS,4
81,Bishop Sankey,TEN,RB,9,192,21.3,34,0,6,0,0,1,--,--,--,--,--,--,--,--,--,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2015&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=2,2015,REG,KICK_RETURNS,4
