url,year,seasonType,category
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2010&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=FIELD_GOALS&conference=null&d-447263-p=1,2010,REG,FIELD_GOALS
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2010&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=1,2010,REG,KICK_RETURNS
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2010&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2010,REG,PUNTING
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2010&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=1,2010,REG,SACKS
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2010&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=TACKLES&conference=null&d-447263-p=1,2010,REG,TACKLES
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2010&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=PASSING&conference=null&d-447263-p=1,2010,POST,PASSING
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2010&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=RUSHING&conference=null&d-447263-p=1,2010,POST,RUSHING
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2010&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=RECEIVING&conference=null&d-447263-p=1,2010,POST,RECEIVING
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2010&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2010,POST,KICKING
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2010&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=FIELD_GOALS&conference=null&d-447263-p=1,2010,POST,FIELD_GOALS
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2010&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=1,2010,POST,KICK_RETURNS
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2010&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2010,POST,PUNTING
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2010&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=1,2010,POST,SACKS
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2010&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=TACKLES&conference=null&d-447263-p=1,2010,POST,TACKLES
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2010&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=PASSING&conference=null&d-447263-p=1,2010,PRE,PASSING
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2010&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=RUSHING&conference=null&d-447263-p=1,2010,PRE,RUSHING
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2010&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=RECEIVING&conference=null&d-447263-p=1,2010,PRE,RECEIVING
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2010&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2010,PRE,KICKING
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2010&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=FIELD_GOALS&conference=null&d-447263-p=1,2010,PRE,FIELD_GOALS
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2010&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=1,2010,PRE,KICK_RETURNS
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2010&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2010,PRE,PUNTING
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2010&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=1,2010,PRE,SACKS
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2010&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=TACKLES&conference=null&d-447263-p=1,2010,PRE,TACKLES
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2009&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PASSING&conference=null&d-447263-p=1,2009,REG,PASSING
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2009&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=RUSHING&conference=null&d-447263-p=1,2009,REG,RUSHING
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2009&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=RECEIVING&conference=null&d-447263-p=1,2009,REG,RECEIVING
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2009&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2009,REG,KICKING
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2009&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=FIELD_GOALS&conference=null&d-447263-p=1,2009,REG,FIELD_GOALS
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2009&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=1,2009,REG,KICK_RETURNS
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2009&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2009,REG,PUNTING
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2009&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=1,2009,REG,SACKS
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2009&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=TACKLES&conference=null&d-447263-p=1,2009,REG,TACKLES
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2009&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=PASSING&conference=null&d-447263-p=1,2009,POST,PASSING
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2009&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=RUSHING&conference=null&d-447263-p=1,2009,POST,RUSHING
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2009&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=RECEIVING&conference=null&d-447263-p=1,2009,POST,RECEIVING
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2009&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2009,POST,KICKING
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2009&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=FIELD_GOALS&conference=null&d-447263-p=1,2009,POST,FIELD_GOALS
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2009&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=1,2009,POST,KICK_RETURNS
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2009&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2009,POST,PUNTING
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2009&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=1,2009,POST,SACKS
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2009&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=TACKLES&conference=null&d-447263-p=1,2009,POST,TACKLES
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2009&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=PASSING&conference=null&d-447263-p=1,2009,PRE,PASSING
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2009&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=RUSHING&conference=null&d-447263-p=1,2009,PRE,RUSHING
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2009&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=RECEIVING&conference=null&d-447263-p=1,2009,PRE,RECEIVING
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2009&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2009,PRE,KICKING
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2009&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=FIELD_GOALS&conference=null&d-447263-p=1,2009,PRE,FIELD_GOALS
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2009&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=1,2009,PRE,KICK_RETURNS
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2009&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2009,PRE,PUNTING
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2009&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=1,2009,PRE,SACKS
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2009&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=TACKLES&conference=null&d-447263-p=1,2009,PRE,TACKLES
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PASSING&conference=null&d-447263-p=1,2008,REG,PASSING
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=RUSHING&conference=null&d-447263-p=1,2008,REG,RUSHING
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=RECEIVING&conference=null&d-447263-p=1,2008,REG,RECEIVING
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2008,REG,KICKING
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=FIELD_GOALS&conference=null&d-447263-p=1,2008,REG,FIELD_GOALS
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=1,2008,REG,KICK_RETURNS
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2008,REG,PUNTING
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=1,2008,REG,SACKS
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=TACKLES&conference=null&d-447263-p=1,2008,REG,TACKLES
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=PASSING&conference=null&d-447263-p=1,2008,POST,PASSING
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=RUSHING&conference=null&d-447263-p=1,2008,POST,RUSHING
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=RECEIVING&conference=null&d-447263-p=1,2008,POST,RECEIVING
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2008,POST,KICKING
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=FIELD_GOALS&conference=null&d-447263-p=1,2008,POST,FIELD_GOALS
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=1,2008,POST,KICK_RETURNS
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2008,POST,PUNTING
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=1,2008,POST,SACKS
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=TACKLES&conference=null&d-447263-p=1,2008,POST,TACKLES
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=PASSING&conference=null&d-447263-p=1,2008,PRE,PASSING
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=RUSHING&conference=null&d-447263-p=1,2008,PRE,RUSHING
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=RECEIVING&conference=null&d-447263-p=1,2008,PRE,RECEIVING
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2008,PRE,KICKING
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=FIELD_GOALS&conference=null&d-447263-p=1,2008,PRE,FIELD_GOALS
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=1,2008,PRE,KICK_RETURNS
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2008,PRE,PUNTING
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=1,2008,PRE,SACKS
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=TACKLES&conference=null&d-447263-p=1,2008,PRE,TACKLES
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2007&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PASSING&conference=null&d-447263-p=1,2007,REG,PASSING
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2007&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=RUSHING&conference=null&d-447263-p=1,2007,REG,RUSHING
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2007&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=RECEIVING&conference=null&d-447263-p=1,2007,REG,RECEIVING
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2007&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2007,REG,KICKING
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2007&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=FIELD_GOALS&conference=null&d-447263-p=1,2007,REG,FIELD_GOALS
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2007&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=1,2007,REG,KICK_RETURNS
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2007&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2007,REG,PUNTING
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2007&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=1,2007,REG,SACKS
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2007&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=TACKLES&conference=null&d-447263-p=1,2007,REG,TACKLES
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2007&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=PASSING&conference=null&d-447263-p=1,2007,POST,PASSING
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2007&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=RUSHING&conference=null&d-447263-p=1,2007,POST,RUSHING
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2007&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=RECEIVING&conference=null&d-447263-p=1,2007,POST,RECEIVING
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2007&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2007,POST,KICKING
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2007&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=FIELD_GOALS&conference=null&d-447263-p=1,2007,POST,FIELD_GOALS
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2007&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=1,2007,POST,KICK_RETURNS
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2007&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2007,POST,PUNTING
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2007&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=1,2007,POST,SACKS
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2007&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=TACKLES&conference=null&d-447263-p=1,2007,POST,TACKLES
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2007&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=PASSING&conference=null&d-447263-p=1,2007,PRE,PASSING
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2007&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=RUSHING&conference=null&d-447263-p=1,2007,PRE,RUSHING
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2007&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=RECEIVING&conference=null&d-447263-p=1,2007,PRE,RECEIVING
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2007&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2007,PRE,KICKING
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2007&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=FIELD_GOALS&conference=null&d-447263-p=1,2007,PRE,FIELD_GOALS
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2007&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=1,2007,PRE,KICK_RETURNS
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2007&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2007,PRE,PUNTING
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2007&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=1,2007,PRE,SACKS
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2007&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=TACKLES&conference=null&d-447263-p=1,2007,PRE,TACKLES
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2006&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PASSING&conference=null&d-447263-p=1,2006,REG,PASSING
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2006&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=RUSHING&conference=null&d-447263-p=1,2006,REG,RUSHING
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2006&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=RECEIVING&conference=null&d-447263-p=1,2006,REG,RECEIVING
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2006&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2006,REG,KICKING
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2006&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=FIELD_GOALS&conference=null&d-447263-p=1,2006,REG,FIELD_GOALS
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2006&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=1,2006,REG,KICK_RETURNS
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2006&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2006,REG,PUNTING
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2006&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=1,2006,REG,SACKS
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2006&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=TACKLES&conference=null&d-447263-p=1,2006,REG,TACKLES
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2006&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=PASSING&conference=null&d-447263-p=1,2006,POST,PASSING
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2006&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=RUSHING&conference=null&d-447263-p=1,2006,POST,RUSHING
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2006&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=RECEIVING&conference=null&d-447263-p=1,2006,POST,RECEIVING
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2006&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2006,POST,KICKING
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2006&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=FIELD_GOALS&conference=null&d-447263-p=1,2006,POST,FIELD_GOALS
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2006&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=1,2006,POST,KICK_RETURNS
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2006&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2006,POST,PUNTING
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2006&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=1,2006,POST,SACKS
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2006&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=TACKLES&conference=null&d-447263-p=1,2006,POST,TACKLES
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2006&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=PASSING&conference=null&d-447263-p=1,2006,PRE,PASSING
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2006&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=RUSHING&conference=null&d-447263-p=1,2006,PRE,RUSHING
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2006&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=RECEIVING&conference=null&d-447263-p=1,2006,PRE,RECEIVING
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2006&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2006,PRE,KICKING
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2006&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=FIELD_GOALS&conference=null&d-447263-p=1,2006,PRE,FIELD_GOALS
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2006&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=1,2006,PRE,KICK_RETURNS
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2006&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2006,PRE,PUNTING
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2006&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=1,2006,PRE,SACKS
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2006&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=TACKLES&conference=null&d-447263-p=1,2006,PRE,TACKLES
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2005&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PASSING&conference=null&d-447263-p=1,2005,REG,PASSING
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2005&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=RUSHING&conference=null&d-447263-p=1,2005,REG,RUSHING
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2005&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=RECEIVING&conference=null&d-447263-p=1,2005,REG,RECEIVING
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2005&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2005,REG,KICKING
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2005&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=FIELD_GOALS&conference=null&d-447263-p=1,2005,REG,FIELD_GOALS
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2005&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=1,2005,REG,KICK_RETURNS
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2005&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2005,REG,PUNTING
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2005&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=1,2005,REG,SACKS
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2005&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=TACKLES&conference=null&d-447263-p=1,2005,REG,TACKLES
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2005&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=PASSING&conference=null&d-447263-p=1,2005,POST,PASSING
http://www.nfl.com/stats/categorystats?tabSeq=0&season=2005&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=RUSHING&conference=null&d-447263-p=1,2005,POST,RUSHING
